,input.z_score_threshold,input.selector_n_params,input.model,input.n_splits,input.num_outliers,input.selector,output.best_params_,output.regressor__max_depth,output.regressor__min_samples_split,output.regressor__min_samples_leaf,output.explained_variance_score,output.max_error,output.mean_absolute_error,output.mean_squared_error,output.median_absolute_error,output.r2_score
99,1.0,13,DecisionTreeRegressor,5,84,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 4}",3,4,1,-1.4155166628177231,10521.61879992485,1878.913817611361,14080170.978429383,358.0216005510754,-1.5163257196431652
100,1.0,13,RandomForestRegressor,2,84,SelectKBest,"{'regressor__max_depth': 4, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 5}",4,5,2,-0.08972622061531199,10380.838308135166,1245.3650484438604,6100983.025505178,296.93644042860103,-0.09033196583366676
101,1.0,13,RandomForestRegressor,3,84,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 10}",3,10,1,-1.574451757187119,10521.61879992485,2066.0136295383713,15285546.6591856,358.0216005510754,-1.7317434039856314
102,1.0,13,RandomForestRegressor,4,84,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 2}",3,2,1,-1.4155166628177231,10521.61879992485,1878.913817611361,14080170.978429383,358.0216005510754,-1.5163257196431652
103,1.0,13,RandomForestRegressor,5,84,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 2}",3,2,1,-1.4155166628177231,10521.61879992485,1878.913817611361,14080170.978429383,358.0216005510754,-1.5163257196431652
104,1.0,13,GradientBoostingRegressor,2,84,SelectKBest,"{'regressor__max_depth': 4, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 5}",4,5,2,-0.24564147944162995,10380.838308135166,1400.3044622499822,6976404.409186928,296.93644042860103,-0.24678215004369686
105,1.0,13,GradientBoostingRegressor,3,84,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 5}",3,5,1,-1.4155166628177231,10521.61879992485,1878.913817611361,14080170.978429383,358.0216005510754,-1.5163257196431652
106,1.0,13,GradientBoostingRegressor,4,84,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 3}",3,3,1,-1.4155166628177231,10521.61879992485,1878.913817611361,14080170.978429383,358.0216005510754,-1.5163257196431652
107,1.0,13,GradientBoostingRegressor,5,84,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 5}",3,5,1,-1.4155166628177231,10521.61879992485,1878.913817611361,14080170.978429383,358.0216005510754,-1.5163257196431652
108,1.0,14,DecisionTreeRegressor,2,84,SelectKBest,"{'regressor__max_depth': 4, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 2}",4,2,2,-0.24564147944162995,10380.838308135166,1400.3044622499822,6976404.409186928,296.93644042860103,-0.24678215004369686
109,1.0,14,DecisionTreeRegressor,3,84,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 5}",3,5,1,-1.4155166628177231,10521.61879992485,1878.913817611361,14080170.978429383,358.0216005510754,-1.5163257196431652
110,1.0,14,DecisionTreeRegressor,4,84,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 5}",3,5,1,-1.4155166628177231,10521.61879992485,1878.913817611361,14080170.978429383,358.0216005510754,-1.5163257196431652
111,1.0,14,DecisionTreeRegressor,5,84,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 4}",3,4,1,-1.4155166628177231,10521.61879992485,1878.913817611361,14080170.978429383,358.0216005510754,-1.5163257196431652
112,1.0,14,RandomForestRegressor,2,84,SelectKBest,"{'regressor__max_depth': 4, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 5}",4,5,1,-1.4360291595298071,10521.61879992485,1831.201333931678,14090807.384478513,296.93644042860103,-1.5182265958574526
113,1.0,14,RandomForestRegressor,3,84,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 5}",3,5,1,-1.4155166628177231,10521.61879992485,1878.913817611361,14080170.978429383,358.0216005510754,-1.5163257196431652
114,1.0,14,RandomForestRegressor,4,84,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 4}",3,4,1,-1.4155166628177231,10521.61879992485,1878.913817611361,14080170.978429383,358.0216005510754,-1.5163257196431652
115,1.0,14,RandomForestRegressor,5,84,SelectKBest,"{'regressor__max_depth': 4, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 5}",4,5,1,-1.4360291595298071,10521.61879992485,1831.201333931678,14090807.384478513,296.93644042860103,-1.5182265958574526
116,1.0,14,GradientBoostingRegressor,2,84,SelectKBest,"{'regressor__max_depth': 4, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 3}",4,3,2,-0.08972622061531199,10380.838308135166,1245.3650484438604,6100983.025505178,296.93644042860103,-0.09033196583366676
117,1.0,14,GradientBoostingRegressor,3,84,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 10}",3,10,1,-1.574451757187119,10521.61879992485,2066.0136295383713,15285546.6591856,358.0216005510754,-1.7317434039856314
118,1.0,14,GradientBoostingRegressor,4,84,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 4}",3,4,1,-1.4155166628177231,10521.61879992485,1878.913817611361,14080170.978429383,358.0216005510754,-1.5163257196431652
119,1.0,14,GradientBoostingRegressor,5,84,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 3}",3,3,1,-1.4155166628177231,10521.61879992485,1878.913817611361,14080170.978429383,358.0216005510754,-1.5163257196431652
120,1.0,15,DecisionTreeRegressor,2,84,SelectKBest,"{'regressor__max_depth': 4, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 2}",4,2,2,-0.08972622061531199,10380.838308135166,1245.3650484438604,6100983.025505178,296.93644042860103,-0.09033196583366676
121,1.0,15,DecisionTreeRegressor,3,84,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 5}",3,5,1,-1.4155166628177231,10521.61879992485,1878.913817611361,14080170.978429383,358.0216005510754,-1.5163257196431652
122,1.0,15,DecisionTreeRegressor,4,84,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 10}",3,10,1,-1.574451757187119,10521.61879992485,2066.0136295383713,15285546.6591856,358.0216005510754,-1.7317434039856314
123,1.0,15,DecisionTreeRegressor,5,84,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 4}",3,4,1,-1.4155166628177231,10521.61879992485,1878.913817611361,14080170.978429383,358.0216005510754,-1.5163257196431652
124,1.0,15,RandomForestRegressor,2,84,SelectKBest,"{'regressor__max_depth': 4, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 2}",4,2,2,-0.24564147944162995,10380.838308135166,1400.3044622499822,6976404.409186928,296.93644042860103,-0.24678215004369686
125,1.0,15,RandomForestRegressor,3,84,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 5}",3,5,1,-1.4155166628177231,10521.61879992485,1878.913817611361,14080170.978429383,358.0216005510754,-1.5163257196431652
126,1.0,15,RandomForestRegressor,4,84,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 4}",3,4,1,-1.4155166628177231,10521.61879992485,1878.913817611361,14080170.978429383,358.0216005510754,-1.5163257196431652
127,1.0,15,RandomForestRegressor,5,84,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 4}",3,4,1,-1.4155166628177231,10521.61879992485,1878.913817611361,14080170.978429383,358.0216005510754,-1.5163257196431652
128,1.0,15,GradientBoostingRegressor,2,84,SelectKBest,"{'regressor__max_depth': 4, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 2}",4,2,2,-0.24564147944162995,10380.838308135166,1400.3044622499822,6976404.409186928,296.93644042860103,-0.24678215004369686
129,1.0,15,GradientBoostingRegressor,3,84,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 10}",3,10,1,-1.574451757187119,10521.61879992485,2066.0136295383713,15285546.6591856,358.0216005510754,-1.7317434039856314
130,1.0,15,GradientBoostingRegressor,4,84,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 4}",3,4,1,-1.4155166628177231,10521.61879992485,1878.913817611361,14080170.978429383,358.0216005510754,-1.5163257196431652
131,1.0,15,GradientBoostingRegressor,5,84,SelectKBest,"{'regressor__max_depth': 4, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 2}",4,2,1,-1.4298623209050962,10521.61879992485,1736.1412986328255,13934366.781409258,295.6806224192245,-1.4902684472168768
132,1.0,16,DecisionTreeRegressor,2,84,SelectKBest,"{'regressor__max_depth': 4, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 4}",4,4,2,-0.24564147944162995,10380.838308135166,1400.3044622499822,6976404.409186928,296.93644042860103,-0.24678215004369686
133,1.0,16,DecisionTreeRegressor,3,84,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 5}",3,5,1,-1.4155166628177231,10521.61879992485,1878.913817611361,14080170.978429383,358.0216005510754,-1.5163257196431652
134,1.0,16,DecisionTreeRegressor,4,84,SelectKBest,"{'regressor__max_depth': 4, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 10}",4,10,1,-1.5998370968676645,10521.61879992485,2018.3011458586877,15296183.065234732,296.93644042860103,-1.7336442801999192
135,1.0,16,DecisionTreeRegressor,5,84,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 2}",3,2,1,-1.4155166628177231,10521.61879992485,1878.913817611361,14080170.978429383,358.0216005510754,-1.5163257196431652
136,1.0,16,RandomForestRegressor,2,84,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 2}",3,2,2,-0.10009003300615849,10319.75314801269,1344.7031432384758,6159513.152391585,358.4630261129803,-0.1007921274243091
137,1.0,16,RandomForestRegressor,3,84,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 5}",3,5,1,-1.4155166628177231,10521.61879992485,1878.913817611361,14080170.978429383,358.0216005510754,-1.5163257196431652
138,1.0,16,RandomForestRegressor,4,84,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 10}",3,10,1,-1.574451757187119,10521.61879992485,2066.0136295383713,15285546.6591856,358.0216005510754,-1.7317434039856314
139,1.0,16,RandomForestRegressor,5,84,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 10}",3,10,1,-1.574451757187119,10521.61879992485,2066.0136295383713,15285546.6591856,358.0216005510754,-1.7317434039856314
140,1.0,16,GradientBoostingRegressor,2,84,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 5}",3,5,2,-0.24098425089594766,10319.75314801269,1448.3890134860487,6967410.525490926,358.0216005510754,-0.2451748158075997
141,1.0,16,GradientBoostingRegressor,3,84,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 10}",3,10,1,-1.574451757187119,10521.61879992485,2066.0136295383713,15285546.6591856,358.0216005510754,-1.7317434039856314
142,1.0,16,GradientBoostingRegressor,4,84,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 3}",3,3,1,-1.4155166628177231,10521.61879992485,1878.913817611361,14080170.978429383,358.0216005510754,-1.5163257196431652
143,1.0,16,GradientBoostingRegressor,5,84,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 2}",3,2,1,-1.4155166628177231,10521.61879992485,1878.913817611361,14080170.978429383,358.0216005510754,-1.5163257196431652
144,1.0,17,DecisionTreeRegressor,2,84,SelectKBest,"{'regressor__max_depth': 5, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 5}",5,5,1,-1.4900318900088085,10521.61879992485,1942.9235645328572,14568976.681544468,271.0734080478644,-1.6036822130082733
145,1.0,17,DecisionTreeRegressor,3,84,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 10}",3,10,1,-1.574451757187119,10521.61879992485,2066.0136295383713,15285546.6591856,358.0216005510754,-1.7317434039856314
146,1.0,17,DecisionTreeRegressor,4,84,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 4}",3,4,1,-1.4155166628177231,10521.61879992485,1878.913817611361,14080170.978429383,358.0216005510754,-1.5163257196431652
147,1.0,17,DecisionTreeRegressor,5,84,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 4}",3,4,1,-1.4155166628177231,10521.61879992485,1878.913817611361,14080170.978429383,358.0216005510754,-1.5163257196431652
148,1.0,17,RandomForestRegressor,2,84,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 3}",3,3,2,-0.10009003300615849,10319.75314801269,1344.7031432384758,6159513.152391585,358.4630261129803,-0.1007921274243091
149,1.0,17,RandomForestRegressor,3,84,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 10}",3,10,1,-1.574451757187119,10521.61879992485,2066.0136295383713,15285546.6591856,358.0216005510754,-1.7317434039856314
150,1.0,17,RandomForestRegressor,4,84,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 2}",3,2,1,-1.4155166628177231,10521.61879992485,1878.913817611361,14080170.978429383,358.0216005510754,-1.5163257196431652
151,1.0,17,RandomForestRegressor,5,84,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 4}",3,4,1,-1.4155166628177231,10521.61879992485,1878.913817611361,14080170.978429383,358.0216005510754,-1.5163257196431652
152,1.0,17,GradientBoostingRegressor,2,84,SelectKBest,"{'regressor__max_depth': 4, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 5}",4,5,1,-1.4360291595298071,10521.61879992485,1831.201333931678,14090807.384478513,296.93644042860103,-1.5182265958574526
153,1.0,17,GradientBoostingRegressor,3,84,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 5}",3,5,1,-1.4155166628177231,10521.61879992485,1878.913817611361,14080170.978429383,358.0216005510754,-1.5163257196431652
154,1.0,17,GradientBoostingRegressor,4,84,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 4}",3,4,1,-1.4155166628177231,10521.61879992485,1878.913817611361,14080170.978429383,358.0216005510754,-1.5163257196431652
155,1.0,17,GradientBoostingRegressor,5,84,SelectKBest,"{'regressor__max_depth': 5, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 4}",5,4,1,-1.4879918393787697,10521.61879992485,1847.8635292340052,14412536.078475213,270.18749658317324,-1.575724064367697
156,1.0,18,DecisionTreeRegressor,2,84,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 2}",3,2,2,-0.10009003300615849,10319.75314801269,1344.7031432384758,6159513.152391585,358.4630261129803,-0.1007921274243091
157,1.0,18,DecisionTreeRegressor,3,84,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 5}",3,5,1,-1.4155166628177231,10521.61879992485,1878.913817611361,14080170.978429383,358.0216005510754,-1.5163257196431652
158,1.0,18,DecisionTreeRegressor,4,84,SelectKBest,"{'regressor__max_depth': 4, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 2}",4,2,1,-1.4298623209050962,10521.61879992485,1736.1412986328255,13934366.781409258,295.6806224192245,-1.4902684472168768
159,1.0,18,DecisionTreeRegressor,5,84,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 5}",3,5,1,-1.4155166628177231,10521.61879992485,1878.913817611361,14080170.978429383,358.0216005510754,-1.5163257196431652
160,1.0,18,RandomForestRegressor,2,84,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 3}",3,3,2,-0.10009003300615849,10319.75314801269,1344.7031432384758,6159513.152391585,358.4630261129803,-0.1007921274243091
161,1.0,18,RandomForestRegressor,3,84,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 5}",3,5,1,-1.4155166628177231,10521.61879992485,1878.913817611361,14080170.978429383,358.0216005510754,-1.5163257196431652
162,1.0,18,RandomForestRegressor,4,84,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 4}",3,4,1,-1.4155166628177231,10521.61879992485,1878.913817611361,14080170.978429383,358.0216005510754,-1.5163257196431652
163,1.0,18,RandomForestRegressor,5,84,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 3}",3,3,1,-1.4155166628177231,10521.61879992485,1878.913817611361,14080170.978429383,358.0216005510754,-1.5163257196431652
164,1.0,18,GradientBoostingRegressor,2,84,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 4}",3,4,2,-0.24098425089594766,10319.75314801269,1448.3890134860487,6967410.525490926,358.0216005510754,-0.2451748158075997
165,1.0,18,GradientBoostingRegressor,3,84,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 5}",3,5,1,-1.4155166628177231,10521.61879992485,1878.913817611361,14080170.978429383,358.0216005510754,-1.5163257196431652
